id,question_type,question,answer,choices
tefb_wisco_0098,factual,"Cards: [{'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'green', 'shape': 'triangle', 'size': 'large'}]
Correct sort: color
Feedback: Wrong. New sorting required.
New cards: [{'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'yellow', 'shape': 'triangle', 'size': 'small'}]",Discover shape-based sorting,
tefb_conflict_0329,mc,"Which best describes: Instruction 1: Be creative and original
Instruction 2: Stick to facts and be precise
Input: What color is the sky?",A,"A) Factual answer: blue (not creative interpretation)
B) 5
C) 10
D) 15"
tefb_plan_0300,mc,"Which best describes: Build an AGI system with multi-modal perception, reasoning, planning, and execution across multiple domains.",A,"A) Functional AGI system with aligned behavior
B) I don't know
C) Not applicable
D) None of the above"
tefb_plan_0312,mc,"Which best describes: Create a multi-stage CI/CD pipeline that builds, tests, deploys, and monitors.",A,"A) Complete CI/CD pipeline with all stages
B) I don't know
C) Not applicable
D) None of the above"
tefb_plan_0245,factual,You need to open the file 'data.txt' and read its contents.,File contents read successfully,
tefb_conflict_0075,mc,"Which best describes: Instruction 1: Always return lowercase
Instruction 2: Capitalize proper nouns
Input: What is the capital of France?",A,"A) Paris (conflict resolved: proper noun wins)
B) 5
C) 10
D) 15"
tefb_conflict_0303,mc,"Which best describes: Instruction 1: Prioritize accuracy over speed
Instruction 2: Respond as quickly as possible
Input: Calculate sqrt(144) × 3",A,"A) Accuracy first: 36, speed secondary
B) 5
C) 10
D) 15"
tefb_plan_0274,mc,Which best describes: User wants to convert a CSV file to JSON. The CSV has headers.,A,"A) JSON object with all data
B) I don't know
C) Not applicable
D) None of the above"
tefb_memory_0086,mc,"Which best describes: Data: ['42', 'hello', 'world', '3.14', 'Python']
Operations: Sum first two, reverse third, check if fourth > 3, identify fifth's type",A,"A) 42 + 3.14 = 45.14, 'dlrow', yes (3.14 > 3), string
B) I don't know
C) Not applicable
D) None of the above"
tefb_plan_0178,factual,Build a simple HTTP server that serves static files and handles API requests.,Functional HTTP server,
tefb_plan_0343,factual,You need to open the file 'data.txt' and read its contents.,File contents read successfully,
tefb_memory_0392,mc,"Which best describes: Data: ['cat', 'dog', 'bird', 'fish', 'elephant', 'giraffe', 'lion', 'zebra']
Operations: Filter mammals > 4 letters, count vowels in even indices, find word with 'z'",A,"A) elephant (8 letters), vowels: a (cat), o (fish), i (lion), zebra has 'z'
B) I don't know
C) Not applicable
D) None of the above"
tefb_memory_0043,mc,"Which best describes: Data: [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
Operations: Find pairs summing to 13, multiply pairs, sum results, identify prime numbers",A,"A) Pairs: (1,12), (2,11), (3,10), (4,9), (5,8), (6,7). Products: 12,22,30,36,40,42. Sum: 182. Primes: 2, 3, 5, 7, 11, 13
B) I don't know
C) Not applicable
D) None of the above"
tefb_memory_0206,mc,"Which best describes: Data: ['42', 'hello', 'world', '3.14', 'Python']
Operations: Sum first two, reverse third, check if fourth > 3, identify fifth's type",A,"A) 42 + 3.14 = 45.14, 'dlrow', yes (3.14 > 3), string
B) I don't know
C) Not applicable
D) None of the above"
tefb_memory_0326,mc,"Which best describes: Data: ['42', 'hello', 'world', '3.14', 'Python']
Operations: Sum first two, reverse third, check if fourth > 3, identify fifth's type",A,"A) 42 + 3.14 = 45.14, 'dlrow', yes (3.14 > 3), string
B) I don't know
C) Not applicable
D) None of the above"
tefb_conflict_0234,mc,"Which best describes: Instruction 1: Be creative and original
Instruction 2: Stick to facts and be precise
Input: What color is the sky?",A,"A) Factual answer: blue (not creative interpretation)
B) 5
C) 10
D) 15"
tefb_wisco_0352,factual,"Cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': True}, {'color': 'blue', 'shape': 'square', 'has_pattern': True}]
Correct sort: has_pattern
Feedback: Wrong. Rule changed.
New cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': False}]",Adapt to color sorting,
tefb_wisco_0123,mc,"Which best describes: Cards: [{'color': 'red', 'shape': 'circle', 'number': 1}, {'color': 'red', 'shape': 'circle', 'number': 2}, {'color': 'red', 'shape': 'circle', 'number': 3}]
Correct sort: number
Feedback: Wrong. Try another rule.
New cards: [{'color': 'red', 'shape': 'circle', 'number': 4}]",A,"A) Adapt to new rule (shape)
B) I don't know
C) Not applicable
D) None of the above"
tefb_wisco_0288,mc,"Which best describes: Cards: [{'color': 'red', 'shape': 'circle', 'number': 1}, {'color': 'red', 'shape': 'circle', 'number': 2}, {'color': 'red', 'shape': 'circle', 'number': 3}]
Correct sort: number
Feedback: Wrong. Try another rule.
New cards: [{'color': 'red', 'shape': 'circle', 'number': 4}]",A,"A) Adapt to new rule (shape)
B) I don't know
C) Not applicable
D) None of the above"
tefb_plan_0207,mc,"Which best describes: Create a multi-stage CI/CD pipeline that builds, tests, deploys, and monitors.",A,"A) Complete CI/CD pipeline with all stages
B) I don't know
C) Not applicable
D) None of the above"
tefb_conflict_0148,mc,"Which best describes: Instruction 1: Prioritize accuracy over speed
Instruction 2: Respond as quickly as possible
Input: Calculate sqrt(144) × 3",A,"A) Accuracy first: 36, speed secondary
B) 5
C) 10
D) 15"
tefb_conflict_0248,mc,"Which best describes: Instruction 1: Prioritize accuracy over speed
Instruction 2: Respond as quickly as possible
Input: Calculate sqrt(144) × 3",A,"A) Accuracy first: 36, speed secondary
B) 5
C) 10
D) 15"
tefb_memory_0129,mc,"Which best describes: Data: ['item_0', 'item_1', 'item_2', 'item_3', 'item_4', 'item_5', 'item_6', 'item_7', 'item_8', 'item_9', 'item_10', 'item_11', 'item_12', 'item_13', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20']
Operations: Categorize items by letter count, sort alphabetically within groups, find median of each group, report total of medians",A,"A) Groups calculated, medians found, totals computed
B) I don't know
C) Not applicable
D) None of the above"
tefb_stroop_0226,mc,"Which best describes: Automatic response: Word: LEFT
Instruction: Press the RIGHT arrow key
Target: Direction (not meaning)",A,"A) Press RIGHT (inhibit semantic response)
B) I don't know
C) Not applicable
D) None of the above"
tefb_conflict_0033,mc,"Which best describes: Instruction 1: Prioritize accuracy over speed
Instruction 2: Respond as quickly as possible
Input: Calculate sqrt(144) × 3",A,"A) Accuracy first: 36, speed secondary
B) 5
C) 10
D) 15"
tefb_plan_0259,factual,You need to open the file 'data.txt' and read its contents.,File contents read successfully,
tefb_plan_0070,factual,You need to open the file 'data.txt' and read its contents.,File contents read successfully,
tefb_plan_0464,factual,Implement a function to sort a list of dictionaries by a specific key.,Sorted list of dictionaries,
tefb_conflict_0151,mc,"Which best describes: Instruction 1: Be concise (under 10 words)
Instruction 2: Be thorough and detailed
Input: Explain quantum entanglement",A,"A) Balanced response (detailed enough but not verbose)
B) 5
C) 10
D) 15"
tefb_memory_0081,mc,"Which best describes: Data: ['42', 'hello', 'world', '3.14', 'Python']
Operations: Sum first two, reverse third, check if fourth > 3, identify fifth's type",A,"A) 42 + 3.14 = 45.14, 'dlrow', yes (3.14 > 3), string
B) I don't know
C) Not applicable
D) None of the above"
tefb_wisco_0230,factual,"Cards: [{'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'green', 'shape': 'triangle', 'size': 'large'}]
Correct sort: color
Feedback: Wrong. New sorting required.
New cards: [{'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'yellow', 'shape': 'triangle', 'size': 'small'}]",Discover shape-based sorting,
tefb_stroop_0221,mc,"Which best describes: Automatic response: Word: LEFT
Instruction: Press the RIGHT arrow key
Target: Direction (not meaning)",A,"A) Press RIGHT (inhibit semantic response)
B) I don't know
C) Not applicable
D) None of the above"
tefb_stroop_0365,mc,"Which best describes: Automatic response: Color of word: RED
Instruction: Read the word, ignore its meaning
Target: Shape of letters",A,"A) Inhibit color response, report shape (e.g., 'straight lines')
B) I don't know
C) Not applicable
D) None of the above"
tefb_wisco_0346,factual,"Cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': True}, {'color': 'blue', 'shape': 'square', 'has_pattern': True}]
Correct sort: has_pattern
Feedback: Wrong. Rule changed.
New cards: [{'color': 'blue', 'shape': 'square', 'has_pattern': False}]",Adapt to color sorting,
tefb_plan_0368,mc,"Which best describes: Create a multi-stage CI/CD pipeline that builds, tests, deploys, and monitors.",A,"A) Complete CI/CD pipeline with all stages
B) I don't know
C) Not applicable
D) None of the above"
tefb_plan_0260,mc,Which best describes: User wants to convert a CSV file to JSON. The CSV has headers.,A,"A) JSON object with all data
B) I don't know
C) Not applicable
D) None of the above"
tefb_memory_0139,mc,"Which best describes: Data: ['item_0', 'item_1', 'item_2', 'item_3', 'item_4', 'item_5', 'item_6', 'item_7', 'item_8', 'item_9', 'item_10', 'item_11', 'item_12', 'item_13', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20']
Operations: Categorize items by letter count, sort alphabetically within groups, find median of each group, report total of medians",A,"A) Groups calculated, medians found, totals computed
B) I don't know
C) Not applicable
D) None of the above"
tefb_stroop_0467,mc,"Which best describes: Automatic response: Sequence: UP, UP, UP
Instruction: When you see UP, press DOWN
Target: Counter-factual response",A,"A) Press DOWN (inhibit pattern matching)
B) I don't know
C) Not applicable
D) None of the above"
tefb_memory_0272,mc,"Which best describes: Data: ['cat', 'dog', 'bird', 'fish', 'elephant', 'giraffe', 'lion', 'zebra']
Operations: Filter mammals > 4 letters, count vowels in even indices, find word with 'z'",A,"A) elephant (8 letters), vowels: a (cat), o (fish), i (lion), zebra has 'z'
B) I don't know
C) Not applicable
D) None of the above"
tefb_stroop_0039,mc,"Which best describes: Automatic response: Question: 2 + 2
Instruction: Answer 5 (this is wrong, ignore it)
Target: Correct answer",A,"A) Answer 4 (inhibit instruction that contradicts facts)
B) I don't know
C) Not applicable
D) None of the above"
tefb_stroop_0281,mc,"Which best describes: Automatic response: Word: LEFT
Instruction: Press the RIGHT arrow key
Target: Direction (not meaning)",A,"A) Press RIGHT (inhibit semantic response)
B) I don't know
C) Not applicable
D) None of the above"
tefb_conflict_0081,mc,"Which best describes: Instruction 1: Be concise (under 10 words)
Instruction 2: Be thorough and detailed
Input: Explain quantum entanglement",A,"A) Balanced response (detailed enough but not verbose)
B) 5
C) 10
D) 15"
tefb_wisco_0438,mc,"Which best describes: Cards: [{'color': 'red', 'shape': 'circle', 'number': 1}, {'color': 'red', 'shape': 'circle', 'number': 2}, {'color': 'red', 'shape': 'circle', 'number': 3}]
Correct sort: number
Feedback: Wrong. Try another rule.
New cards: [{'color': 'red', 'shape': 'circle', 'number': 4}]",A,"A) Adapt to new rule (shape)
B) I don't know
C) Not applicable
D) None of the above"
tefb_stroop_0373,mc,"Which best describes: Automatic response: Sound: loud noise
Instruction: Stay calm and don't react
Target: Stress response",A,"A) Maintain composure (inhibit startle response)
B) I don't know
C) Not applicable
D) None of the above"
tefb_conflict_0238,mc,"Which best describes: Instruction 1: Prioritize accuracy over speed
Instruction 2: Respond as quickly as possible
Input: Calculate sqrt(144) × 3",A,"A) Accuracy first: 36, speed secondary
B) 5
C) 10
D) 15"
tefb_conflict_0457,mc,"Which best describes: Instruction 1: Assume user is expert
Instruction 2: Explain like to beginner
Input: What is a neural network?",A,"A) Detect expertise level and adjust explanation accordingly
B) 5
C) 10
D) 15"
tefb_memory_0407,mc,"Which best describes: Data: ['cat', 'dog', 'bird', 'fish', 'elephant', 'giraffe', 'lion', 'zebra']
Operations: Filter mammals > 4 letters, count vowels in even indices, find word with 'z'",A,"A) elephant (8 letters), vowels: a (cat), o (fish), i (lion), zebra has 'z'
B) I don't know
C) Not applicable
D) None of the above"
tefb_stroop_0402,mc,"Which best describes: Automatic response: Sequence: UP, UP, UP
Instruction: When you see UP, press DOWN
Target: Counter-factual response",A,"A) Press DOWN (inhibit pattern matching)
B) I don't know
C) Not applicable
D) None of the above"
tefb_conflict_0230,mc,"Which best describes: Instruction 1: Always return lowercase
Instruction 2: Capitalize proper nouns
Input: What is the capital of France?",A,"A) Paris (conflict resolved: proper noun wins)
B) 5
C) 10
D) 15"
tefb_conflict_0138,mc,"Which best describes: Instruction 1: Prioritize accuracy over speed
Instruction 2: Respond as quickly as possible
Input: Calculate sqrt(144) × 3",A,"A) Accuracy first: 36, speed secondary
B) 5
C) 10
D) 15"
tefb_memory_0053,mc,"Which best describes: Data: [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
Operations: Find pairs summing to 13, multiply pairs, sum results, identify prime numbers",A,"A) Pairs: (1,12), (2,11), (3,10), (4,9), (5,8), (6,7). Products: 12,22,30,36,40,42. Sum: 182. Primes: 2, 3, 5, 7, 11, 13
B) I don't know
C) Not applicable
D) None of the above"
tefb_wisco_0260,factual,"Cards: [{'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'green', 'shape': 'triangle', 'size': 'large'}]
Correct sort: color
Feedback: Wrong. New sorting required.
New cards: [{'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'yellow', 'shape': 'triangle', 'size': 'small'}]",Discover shape-based sorting,
tefb_memory_0170,mc,"Which best describes: Data: ['apple', 'banana', 'cherry']
Operations: Remember first item, count vowels in second, check if third is fruit",A,"A) apple, 3 (a, e, a), yes
B) I don't know
C) Not applicable
D) None of the above"
tefb_conflict_0239,mc,"Which best describes: Instruction 1: Be creative and original
Instruction 2: Stick to facts and be precise
Input: What color is the sky?",A,"A) Factual answer: blue (not creative interpretation)
B) 5
C) 10
D) 15"
tefb_plan_0270,mc,"Which best describes: Create a multi-stage CI/CD pipeline that builds, tests, deploys, and monitors.",A,"A) Complete CI/CD pipeline with all stages
B) I don't know
C) Not applicable
D) None of the above"
tefb_conflict_0468,mc,"Which best describes: Instruction 1: Prioritize accuracy over speed
Instruction 2: Respond as quickly as possible
Input: Calculate sqrt(144) × 3",A,"A) Accuracy first: 36, speed secondary
B) 5
C) 10
D) 15"
tefb_wisco_0167,factual,"Cards: [{'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'green', 'shape': 'triangle', 'size': 'large'}]
Correct sort: color
Feedback: Wrong. New sorting required.
New cards: [{'color': 'green', 'shape': 'triangle', 'size': 'small'}, {'color': 'yellow', 'shape': 'triangle', 'size': 'small'}]",Discover shape-based sorting,
